Time,Reaction 1 Event Log,Reaction 1 Stirrer 1:Speed,Reaction 1 Stirrer 1:Speed Set Point,Reaction 1 Stirrer 1:Torque,Reaction 1 Stirrer 2:Speed,Reaction 1 Stirrer 2:Speed Set Point,Reaction 1 Stirrer 2:Torque,Reaction 1 Temp Probe 1:T,Reaction 1 Temp Probe 2:T,Reaction 2 Event Log,Reaction 2 Stirrer 3:Speed,Reaction 2 Stirrer 3:Speed Set Point,Reaction 2 Stirrer 3:Torque,Reaction 2 Temp Probe 1:T
00:51:20,,0,8,-0.94,50,50,0,83.7,75,,10,4,-1.7,79.9
00:51:30,,0,8,-0.94,50,50,0,83.7,75,,10,4,3.8,79.9
00:51:40,,0,8,-0.94,50,50,0,83.7,74.9,,10,4,0.5,79.9
00:51:50,,0,8,-0.94,50,50,0,83.8,75,,10,4,-3.3,79.9
00:52:00,,0,8,-0.94,50,50,0,83.9,75,,10,4,3.3,79.9
00:52:10,,0,8,-0.94,50,50,0,83.9,74.9,,10,4,1.7,79.9
00:52:20,,0,8,-0.94,50,50,0,83.9,74.9,,10,4,-3.3,79.9
00:52:30,,0,8,-0.94,50,50,0,83.9,75,,10,4,-3.3,79.9
00:52:40,,0,8,-0.94,50,50,0,83.9,74.9,,10,4,6.6,79.9
00:52:50,,0,8,-0.94,50,50,0,83.9,75,,10,4,0.7,79.9
00:53:00,,0,8,-0.94,50,50,0,84,75,,10,4,-2.8,79.9
00:53:10,,0,8,-0.94,50,50,0,84,75,,10,4,2.5,79.9
00:53:20,,0,8,-0.94,50,50,0,84.1,75,,10,4,3.3,79.9
00:53:30,,0,8,-0.94,50,50,0,84.1,75,,10,4,-2.8,79.8
00:53:40,,0,8,-0.94,50,50,0,84.2,74.9,,10,4,-3.5,79.8
00:53:50,,0,8,-0.94,50,50,0,83.9,74.9,,10,4,5.1,79.8
00:54:00,,0,8,-0.94,50,50,0,83.3,75,,10,4,1,79.8
00:54:10,,0,8,-0.94,50,50,0,82.7,75,,10,4,-3.5,79.8
00:54:20,,0,8,-0.94,50,50,0,82.4,74.9,,10,4,2.5,79.8
00:54:30,,0,8,-0.94,50,50,0,82.3,75,,10,4,2.8,79.8
00:54:40,,0,8,-0.94,50,50,0,82.2,75,,10,4,-2.2,79.8
00:54:50,,0,8,-0.94,50,50,0,82.2,75,,10,4,-3.3,79.8
00:55:00,,0,8,-0.94,50,50,0,82.1,75,,10,4,6.6,79.7
00:55:10,,0,8,-0.94,50,50,0,82,75,,10,4,2,79.7
00:55:20,,0,8,-0.94,50,50,0,81.9,75,,10,4,-2.8,79.8
00:55:30,,0,8,-0.94,50,50,0,81.6,75,,10,4,-0.5,79.8
00:55:40,,0,8,-0.94,50,50,0,81.1,75,,10,4,5.8,79.7
00:55:50,,0,8,-0.94,50,50,0,80.7,75,,10,4,-0.7,79.7
00:56:00,,0,8,-0.94,50,50,0,80.6,75,,10,4,-3.3,79.8
00:56:10,,0,8,-0.94,50,50,0,80.5,75,,10,4,5.3,79.7
00:56:20,,0,8,-0.94,50,50,0,80.4,75,,10,4,1.2,79.7
00:56:30,,0,8,-0.94,50,50,0,80.3,75.1,,10,4,-3,79.7
00:56:40,,0,8,-0.94,50,50,0,80.3,75.1,,10,4,-3,79.7
00:56:50,,0,8,-0.94,50,50,0,80.4,75.1,,10,4,3.8,79.8
00:57:00,,0,8,-0.94,50,50,0,80.4,75.1,,10,4,3.3,79.7
00:57:10,,0,8,-0.94,50,50,0,80.6,75,,10,4,-3.3,79.8
00:57:20,,0,8,-0.94,50,50,0,81,75,,10,4,2.8,79.8
00:57:30,,0,8,-0.94,50,50,0,81.6,75.1,,10,4,1.7,79.8
00:57:40,,0,8,-0.94,50,50,0,81.9,75.1,,10,4,-3,79.8
00:57:50,,0,8,-0.94,50,50,0,82.3,75.1,,10,4,-1.2,79.8
00:58:00,,0,8,-0.94,50,50,0,82.7,75.1,,10,4,6.1,79.8
00:58:10,,0,8,-0.94,50,50,0,83,75.1,,10,4,-1,79.8
00:58:20,,0,8,-0.94,50,50,0,83.2,75.1,,10,4,-3.3,79.7
00:58:30,,0,8,-0.94,50,50,0,83.3,75.1,,10,4,-3,79.7
00:58:40,,0,8,-0.94,50,50,0,83.4,75.2,,10,4,1.2,79.8
00:58:50,,0,8,-0.94,50,50,0,83.5,75.2,,10,4,0,79.8
00:59:00,,0,8,-0.94,50,50,0,83.6,75.2,,10,4,-3.3,79.8
00:59:10,,0,8,-0.94,50,50,0,83.6,75.2,,10,4,4.8,79.8
00:59:20,,0,8,-0.94,50,50,0,83.6,75.1,,10,4,1.5,79.8
00:59:30,,0,8,-0.94,50,50,0,83.6,75.1,,10,4,-3.3,79.8
00:59:40,StepFinished Stirrer 2 - Hold Frequency at 50rpm:StepStarted Stirrer 2 - Hold Frequency at 200rpm,0,8,-0.94,50,50,0,83.6,75.1,,10,4,-2.8,79.8
00:59:50,,0,8,-0.94,194,200,0,83.6,75.1,,10,4,4.3,79.8
01:00:00,,0,8,-0.94,200,200,0,83.6,75.1,,10,4,-2.2,79.8
01:00:10,StepFinished Stirrer 2 - Hold Frequency at 200rpm:StepStarted Stirrer 2 - Hold Frequency at 100rpm,0,8,-0.94,103,100,0,83.9,75.2,,10,4,-3.3,79.8
01:00:20,,0,8,-0.94,100,100,0,84.3,75.1,,10,4,4.8,79.8
01:00:30,,0,8,-0.94,100,100,0,84.5,75.1,,10,4,0.2,79.8
01:00:40,StepFinished Stirrer 2 - Hold Frequency at 100rpm:StepStarted Stirrer 2 - Hold Frequency at 50rpm,0,8,-0.94,81,50,0,84.5,75.1,,10,4,-3.3,79.8
01:00:50,,0,8,-0.94,50,50,0,84.5,75.1,,10,4,-1.7,79.8
01:01:00,,0,8,-0.94,50,50,0,84.4,75.1,,10,4,5.8,79.8
01:01:10,,0,8,-0.94,50,50,0,84.4,75.1,,10,4,-2,79.8
01:01:20,,0,8,-0.94,50,50,0,84.4,75.1,,10,4,-3.3,79.8
01:01:30,,0,8,-0.94,50,50,0,84.4,75.1,,10,4,6.6,79.7
01:01:40,,0,8,-0.94,50,50,0,84.4,75.2,,10,4,3.3,79.8
01:01:50,,0,8,-0.94,50,50,0,84.4,75.1,,10,4,-3.3,79.8
01:02:00,,0,8,-0.94,50,50,0,84.3,75.2,,10,4,-3.5,79.8
01:02:10,,0,8,-0.94,50,50,0,84.3,75.2,,10,4,4,79.8
01:02:20,,0,8,-0.94,50,50,0,84.2,75.2,,10,4,0.2,79.8
01:02:30,,0,8,-0.94,50,50,0,84.1,75.2,,10,4,-3.3,79.8
01:02:40,,0,8,-0.94,50,50,0,84.1,75.2,,10,4,1,79.8
01:02:50,,0,8,-0.94,50,50,0,84.1,75.1,,10,4,1.5,79.8
01:03:00,,0,8,-0.94,50,50,0,84.1,75.1,,10,4,-3.3,79.7
01:03:10,,0,8,-0.94,50,50,0,84.1,75.1,,10,4,-3.3,79.8
01:03:20,,0,8,-0.94,50,50,0,84.2,75.2,,10,4,8.6,79.7
01:03:30,,0,8,-0.94,50,50,0,84.3,75.2,,10,4,2.8,79.7
01:03:40,,0,8,-0.94,50,50,0,84.4,75.1,,10,4,-3.5,79.7
01:03:50,,0,8,-0.94,50,50,0,84.5,75.1,,10,4,0.5,79.7
01:04:00,,0,8,-0.94,50,50,0,84.7,75.1,,10,4,3.3,79.7
01:04:10,,0,8,-0.94,50,50,0,84.8,75.1,,10,4,-3,79.7
01:04:20,,0,8,-0.94,50,50,0,84.8,75.1,,10,4,-3.3,79.7
01:04:30,,0,8,-0.94,50,50,0,84.8,75.1,,10,4,5.3,79.7
01:04:40,,8,8,-0.94,50,50,0,84.8,75.1,,10,4,1.2,79.7
01:04:50,,0,8,-0.94,50,50,0,84.8,74.9,,10,4,-3.3,79.7
01:05:00,,0,8,-0.94,50,50,0,85,73.7,,10,4,-1.7,79.7
01:05:10,,11,8,-0.94,50,50,0,85.1,71.2,,10,4,3.8,79.7
01:05:20,,0,8,-0.94,50,50,0,85.3,68.8,,10,4,-2.2,79.7
01:05:30,StepFinished Stirrer 1 - Hold Frequency at 8rpm:StepStarted Stirrer 1 - Hold Frequency at 58rpm:StepFinished Stirrer 1 - Hold Frequency at 58rpm:StepStarted Stirrer 1 - Hold Frequency at 50rpm,5,58,-0.94,50,50,0,85.4,67.4,,10,4,-3.3,79.7
01:05:40,,50,50,-1.75,50,50,0,85.5,66.7,,10,4,4.3,79.7
01:05:50,,50,50,-1.14,50,50,0,85.6,66.5,,10,4,3,79.7
01:06:00,,50,50,-1.34,50,50,0,85.8,66.3,,10,4,-3.3,79.7
01:06:10,,50,50,-1.52,50,50,0,85.9,66.2,,10,4,-3,79.8
01:06:20,,50,50,-1,50,50,0,86,66.2,,10,4,6.1,79.8
01:06:30,,50,50,-1.48,50,50,0,86,66.2,,10,4,-0.2,79.9
01:06:40,,50,50,-1.56,50,50,0,86.1,66.2,,10,4,-3.3,79.9
01:06:50,,50,50,-1.22,50,50,0,86.2,66.4,,10,4,1.7,79.9
01:07:00,,50,50,-1.6,50,50,0,86.3,66.5,,10,4,1.5,80
01:07:10,,50,50,-1.14,50,50,0,86.4,66.6,,10,4,-3.3,80
01:07:20,,50,50,-1.39,50,50,0,86.4,66.5,,10,4,-3,80.1
01:07:30,,50,50,-1.69,50,50,0,86.5,66.2,,10,4,6.8,80.1
01:07:40,,50,50,-1.02,50,50,0,86.6,65.7,,10,4,2,80.2
01:07:50,,50,50,-1.57,50,50,0,86.6,65.4,,10,4,-2.8,80.2
01:08:00,,50,50,-1.43,50,50,0,86.7,65.2,,10,4,4.3,80.2
01:08:10,,50,50,-1.19,50,50,0,86.7,64.9,,10,4,3.5,80.3
01:08:20,,50,50,-1.49,50,50,0,86.7,64.5,,10,4,-1.7,80.3
01:08:30,,50,50,-1.3,50,50,0,86.7,63.6,,10,4,-3.3,80.4
01:08:40,,50,50,-1.35,50,50,0,86.8,62.7,,10,4,5.1,80.4
01:08:50,,50,50,-1.62,50,50,0,86.8,61.8,,10,4,0,80.5
01:09:00,,50,50,-1.21,50,50,0,86.9,60.8,,10,4,-3.3,80.5
01:09:10,,50,50,-1.38,50,50,0,86.8,59.9,,10,4,-3,80.5
01:09:20,,50,50,-1.3,50,50,0,86.7,58.9,,10,4,1.2,80.5
01:09:30,,50,50,-1.09,50,50,0,86.7,58.2,,10,4,0,80.6
01:09:40,,50,50,-1.5,50,50,0,86.8,57.5,,10,4,-3.3,80.6
01:09:50,,50,50,-1.47,50,50,0,86.8,57,,10,4,7.6,80.6
01:10:00,,50,50,-1.21,50,50,0,86.8,56.5,,10,4,3,80.7
01:10:10,,50,50,-1.52,50,50,0,86.8,56.2,,10,4,-3.3,80.7
01:10:20,,50,50,-1.09,50,50,0,86.6,55.9,,10,4,1.5,80.7
01:10:30,,50,50,-1.42,50,50,0,86.5,55.7,,10,4,3.5,80.8
01:10:40,,50,50,-1.47,50,50,0,86.5,55.5,,10,4,-2,80.8
01:10:50,,50,50,-1.07,50,50,0,86.4,55.4,,10,4,-3.3,80.8
01:11:00,,50,50,-1.48,50,50,0,86.5,55.3,,10,4,1.7,80.8
01:11:10,,50,50,-1.45,50,50,0,86.5,55.3,,10,4,0,80.8
01:11:20,,50,50,-1.19,50,50,0,86.4,55.2,,10,4,-3.3,80.9
01:11:30,,50,50,-1.59,50,50,0,86.2,55.2,,10,4,-0.7,80.9
01:11:40,,50,50,-1.13,50,50,0,86.3,55.3,,10,4,6.3,80.9
01:11:50,,50,50,-1.34,50,50,0,86.2,55.3,,10,4,1,80.9
01:12:00,,50,50,-1.68,50,50,0,86.2,55.3,,10,4,-3,80.9
01:12:10,,50,50,-1.13,50,50,0,86.3,55.3,,10,4,5.6,80.9
01:12:20,,50,50,-1.32,50,50,0,86.3,55.4,,10,4,3.8,80.9
01:12:30,,50,50,-1.36,50,50,0,86.1,55.4,,10,4,-3,80.9
01:12:40,,50,50,-1.08,50,50,0,86,55.3,,10,4,-3.3,81
01:12:50,,50,50,-1.59,50,50,0,85.9,55.4,,10,4,3.3,81
01:13:00,,50,50,-1.32,50,50,0,85.9,55.4,,10,4,0,81
01:13:10,,50,50,-1.23,50,50,0,86,55.5,,10,4,-3.3,80.9
01:13:20,,50,50,-1.66,50,50,0,85.9,55.5,,10,4,3,80.9
01:13:30,,50,50,-1.14,50,50,0,85.9,55.6,,10,4,1.5,81
01:13:40,,50,50,-1.35,50,50,0,86,55.6,,10,4,-2,81
01:13:50,,50,50,-1.42,50,50,0,86.1,55.7,,10,4,-2.8,81
01:14:00,,50,50,-1.15,50,50,0,86.2,55.7,,10,4,8.1,81
01:14:10,,50,50,-1.47,50,50,0,86.1,55.7,,10,4,1.7,81
01:14:20,,50,50,-1.3,50,50,0,86.1,55.8,,10,4,-3,81
01:14:30,,50,50,-1.08,50,50,0,86,55.8,,10,4,0,81
01:14:40,,50,50,-1.56,50,50,0,86,55.9,,10,4,3.8,81
01:14:50,,50,50,-1.11,50,50,0,86.1,56.1,,10,4,-2.5,81
01:15:00,,50,50,-1.17,50,50,0,86.1,56.2,,10,4,-3.3,81
01:15:10,,50,50,-1.57,50,50,0,86.1,56.3,,10,4,5.8,81
01:15:20,,50,50,-1.13,50,50,0,86.1,56.4,,10,4,1.5,81
01:15:30,,50,50,-1.36,50,50,0,86.1,56.6,,10,4,-3.5,81
01:15:40,,50,50,-1.35,50,50,0,86,56.7,,10,4,-3.5,81
01:15:50,,50,50,-1.17,50,50,0,86,56.9,,10,4,3.3,81
01:16:00,,50,50,-1.5,50,50,0,85.7,57.1,,10,4,1.7,81
01:16:10,,50,50,-1.25,50,50,0,85.6,57.4,,10,4,-2.5,81
01:16:20,,50,50,-1.34,50,50,0,85.7,57.7,,10,4,7.6,81
01:16:30,,50,50,-1.61,50,50,0,85.8,58,,10,4,1.7,81
01:16:40,,50,50,-1.22,50,50,0,85.9,58.3,,10,4,-2.8,81
01:16:50,,50,50,-1.41,50,50,0,85.7,58.5,,10,4,-2,81
01:17:00,,50,50,-1.37,50,50,0,85.7,58.6,,10,4,5.6,81.1
01:17:10,,50,50,-1.03,50,50,0,85.7,58.6,,10,4,-1.2,81.1
01:17:20,,50,50,-1.25,50,50,0,85.8,58.6,,10,4,-3.3,81.1
01:17:30,,50,50,-1.31,50,50,0,85.7,58.6,,10,4,2.2,81.1
01:17:40,,50,50,-1.02,50,50,0,85.7,58.6,,10,4,1.7,81.1
01:17:50,,50,50,-1.61,50,50,0,85.6,58.6,,10,4,-2.2,81.1
01:18:00,,50,50,-1.1,50,50,0,85.5,58.6,,10,4,-3.3,81.1
01:18:10,,50,50,-1.21,50,50,0,85.5,59,,10,4,8.6,81.2
01:18:20,,50,50,-1.52,50,50,0,85.5,59.3,,10,4,3.8,81.2
01:18:30,,50,50,-0.91,50,50,0,85.4,59.5,,10,4,-3,81.2
01:18:40,,50,50,-1.48,50,50,0,85.4,59.9,,10,4,1.7,81.2
01:18:50,,50,50,-1.21,50,50,0,85.3,60.4,,10,4,5.1,81.2
01:19:00,,50,50,-1.01,50,50,0,85.3,60.6,,10,4,-2.2,81.2
01:19:10,,50,50,-1.47,50,50,0,85.3,60.7,,10,4,-3,81.2
01:19:20,,50,50,-1.12,50,50,0,85.3,60.7,,10,4,4.5,81.2
01:19:30,,50,50,-1.26,50,50,0,85.2,60.8,,10,4,2.2,81.2
01:19:40,,50,50,-1.53,50,50,0,85.2,60.9,,10,4,-3.3,81.2
01:19:50,,50,50,-1.17,50,50,0,85.1,61,,10,4,-2,81.2
01:20:00,,50,50,-1.32,50,50,0,85.1,61.1,,10,4,6.6,81.2
01:20:10,,50,50,-1.38,50,50,0,85,61.1,,10,4,0.2,81.2
01:20:20,,50,50,-0.99,50,50,0,85,61.2,,10,4,-3,81.2
01:20:30,,50,50,-1.26,50,50,0,84.9,61.2,,10,4,6.8,81.2
01:20:40,,50,50,-1.24,50,50,0,84.9,61.3,,10,4,5.1,81.2
01:20:50,,50,50,-1.21,50,50,0,84.9,61.5,,10,4,-2.8,81.2
01:21:00,,50,50,-1.46,50,50,0,84.8,61.9,,10,4,-0.5,81.2
01:21:10,,50,50,-1.08,50,50,0,84.8,62,,10,4,4.3,81.2
01:21:20,,50,50,-1.26,50,50,0,84.8,62.3,,10,4,-1.5,81.2
01:21:30,,50,50,-1.49,50,50,0,84.8,62.9,,10,4,-3,81.2
01:21:40,,50,50,-0.92,50,50,0,84.6,63.7,,10,4,6.1,81.2
01:21:50,,50,50,-1.45,50,50,0,84.6,64.5,,10,4,1.2,81.2
01:22:00,,50,50,-1.2,50,50,0,84.7,65.1,,10,4,-1.7,81.2
01:22:10,,50,50,-0.96,50,50,0,84.7,65.8,,10,4,-2,81.2
01:22:20,,50,50,-1.53,50,50,0,84.7,66.3,,10,4,7.9,81.2
01:22:30,,50,50,-1.02,50,50,0,84.7,66.8,,10,4,1,81.2
01:22:40,,50,50,-1.17,50,50,0,84.7,67.2,,10,4,-2.5,81.3
01:22:50,,50,50,-1.45,50,50,0,84.8,67.6,,10,4,1,81.3
01:23:00,,50,50,-1.06,50,50,0,84.9,67.9,,10,4,8.1,81.3
01:23:10,,50,50,-1.22,50,50,0,84.8,68.2,,10,4,-0.5,81.3
01:23:20,,50,50,-1.32,50,50,0,84.8,68.7,,10,4,-3,81.3
01:23:30,,50,50,-1.06,50,50,0,84.9,69.1,,10,4,5.8,81.3
01:23:40,,50,50,-1.38,50,50,0,84.8,69.4,,10,4,2.2,81.3
01:23:50,,50,50,-1.2,50,50,0,84.7,69.6,,10,4,-2.8,81.3
01:24:00,,50,50,-1,50,50,0,84.8,69.9,,10,4,3.5,81.3
01:24:10,,50,50,-1.57,50,50,0,84.9,70.1,,10,4,3,81.3
01:24:20,,50,50,-1.15,50,50,0,84.9,70.4,,10,4,-0.7,81.3
01:24:30,,50,50,-1.28,50,50,0,84.9,70.7,,10,4,-2.2,81.3
01:24:40,,50,50,-1.29,50,50,0,84.9,71,,10,4,10.9,81.3
01:24:50,,50,50,-1.01,50,50,0,85,71.3,,10,4,3.3,81.3
01:25:00,,50,50,-1.4,50,50,0,85,71.4,,10,4,-2.5,81.3
01:25:10,,50,50,-1.23,50,50,0,85.1,71.6,,10,4,4,81.4
01:25:20,,50,50,-1.28,50,50,0,85.1,71.7,,10,4,6.8,81.4
01:25:30,,50,50,-1.53,50,50,0,85.1,71.9,,10,4,1,81.4
01:25:40,,50,50,-1.08,50,50,0,85.2,72.1,,10,4,-2,81.4
01:25:50,,50,50,-1.19,50,50,0,85.1,72.2,,10,4,4.5,81.4
01:26:00,,50,50,-1.52,50,50,0,85.2,72.4,,10,4,1.7,81.4
01:26:10,,50,50,-0.89,50,50,0,85.2,72.6,,10,4,-0.2,81.4
01:26:20,,50,50,-1.38,50,50,0,85.2,72.9,,10,4,0,81.3
01:26:30,,50,50,-1.47,50,50,0,85.2,73.1,,10,4,7.9,81.4
01:26:40,,50,50,-0.95,50,50,0,85.2,73.3,,10,4,3.8,81.3
01:26:50,,50,50,-1.4,50,50,0,85.2,73.5,,10,4,-2.8,81.3
01:27:00,,50,50,-0.97,50,50,0,85.1,73.7,,10,4,5.1,81.3
01:27:10,,50,50,-1.22,50,50,0,85.1,74,,10,4,5.1,81.3
01:27:20,,50,50,-1.55,50,50,0,85.2,74.3,,10,4,-3,81.3
01:27:30,,50,50,-1.03,50,50,0,85.1,74.6,,10,4,-1.7,81.3
01:27:40,,50,50,-1.24,50,50,0,85.2,74.8,,10,4,6.3,81.3
01:27:50,,50,50,-1.21,50,50,0,85.2,75,,10,4,1.7,81.2
01:28:00,,50,50,-0.95,50,50,0,85.3,75.2,,10,4,-3.3,81.2
01:28:10,,50,50,-1.49,50,50,0,85.3,75.5,,10,4,-0.2,81.3
01:28:20,,50,50,-1.26,50,50,0,85.3,75.7,,10,4,5.1,81.3
01:28:30,,50,50,-1.1,50,50,0,85.3,75.8,,10,4,-1.7,81.3
01:28:40,,50,50,-1.51,50,50,0,85.3,75.9,,10,4,-3,81.3
01:28:50,,50,50,-1.12,50,50,0,85.3,76,,10,4,9.1,81.3
01:29:00,,50,50,-1.23,50,50,0,85.3,76.2,,10,4,3.5,81.3
01:29:10,,50,50,-1.27,50,50,0,85.3,76.2,,10,4,-3.3,81.3
01:29:20,,50,50,-0.9,50,50,0,85.2,76.1,,10,4,0.2,81.3
01:29:30,,50,50,-1.51,50,50,0,85.2,76.1,,10,4,5.3,81.3
01:29:40,,50,50,-1.33,50,50,0,85.3,76.1,,10,4,-1.2,81.3
01:29:50,,50,50,-1.01,50,50,0,85.3,76.3,,10,4,-2.8,81.3
01:30:00,,50,50,-1.37,50,50,0,85.3,76.4,,10,4,2,81.3
01:30:10,,50,50,-0.96,50,50,0,85.3,76.6,,10,4,1.7,81.3
01:30:20,,50,50,-1.11,50,50,0,85.2,76.8,,10,4,-3,81.3
01:30:30,,50,50,-1.46,50,50,0,85.3,76.9,,10,4,-2.5,81.3
01:30:40,,50,50,-1.04,50,50,0,85.3,76.9,,10,4,9.4,81.3
01:30:50,,50,50,-1.27,50,50,0,85.2,77,,10,4,0.7,81.3
01:31:00,,50,50,-1.18,50,50,0,85.1,77,,10,4,-3.3,81.3
01:31:10,,50,50,-0.97,50,50,0,85.1,77.1,,10,4,7.3,81.3
01:31:20,,50,50,-1.38,50,50,0,85.1,77.1,,10,4,3,81.3
01:31:30,,50,50,-1.23,50,50,0,85.2,77.1,,10,4,-2.8,81.4
01:31:40,,50,50,-1.02,50,50,0,85.2,77.2,,10,4,-1.2,81.4
01:31:50,,50,50,-1.45,50,50,0,85.2,77.3,,10,4,5.1,81.4
01:32:00,,50,50,-1.05,50,50,0,85.2,77.4,,10,4,3.5,81.4
01:32:10,,50,50,-1.16,50,50,0,85.2,77.5,,10,4,-3.3,81.3
01:32:20,,50,50,-1.33,50,50,0,85.2,77.6,,10,4,-0.2,81.4
01:32:30,,50,50,-0.93,50,50,0,85.2,77.6,,10,4,1.5,81.4
01:32:40,,50,50,-1.31,50,50,0,85.2,77.7,,10,4,-2.5,81.4
01:32:50,,50,50,-1.13,50,50,0,85.3,77.9,,10,4,-3.3,81.3
01:33:00,,50,50,-0.92,50,50,0,85.5,78,,10,4,8.4,81.3
01:33:10,,50,50,-1.39,50,50,0,85.6,78.1,,10,4,1.7,81.3
01:33:20,,50,50,-0.99,50,50,0,85.6,78.2,,10,4,-3,81.3
01:33:30,,50,50,-1.23,50,50,0,85.6,78.3,,10,4,-2,81.4
01:33:40,,50,50,-1.36,50,50,0,85.6,78.5,,10,4,4.5,81.3
01:33:50,,50,50,-0.92,50,50,0,85.7,78.5,,10,4,-0.5,81.3
01:34:00,,50,50,-1.21,50,50,0,85.7,78.6,,10,4,-3.3,81.4
01:34:10,,50,50,-1.21,50,50,0,85.7,78.6,,10,4,3,81.4
01:34:20,,50,50,-1.09,50,50,0,85.7,78.6,,10,4,2.2,81.4
01:34:30,,50,50,-1.4,50,50,0,85.7,78.6,,10,4,-3.3,81.4
01:34:40,,50,50,-1.19,50,50,0,85.6,78.6,,10,4,-2.5,81.4
01:34:50,,50,50,-0.98,50,50,0,85.5,78.7,,10,4,4.8,81.4
01:35:00,,50,50,-1.45,50,50,0,85.5,78.8,,10,4,-1,81.4
01:35:10,,50,50,-1.04,50,50,0,85.6,78.9,,10,4,-2.2,81.4
01:35:20,,50,50,-1.07,50,50,0,85.6,78.9,,10,4,3.8,81.4
01:35:30,,50,50,-1.19,50,50,0,85.6,79,,10,4,2.5,81.4
01:35:40,,50,50,-0.89,50,50,0,85.7,79,,10,4,-2.2,81.4
01:35:50,,50,50,-1.38,50,50,0,85.7,79,,10,4,-1,81.4
01:36:00,,50,50,-1.14,50,50,0,85.7,79,,10,4,4,81.4
01:36:10,,50,50,-0.97,50,50,0,85.8,79.1,,10,4,1.7,81.4
01:36:20,,50,50,-1.37,50,50,0,85.7,79.1,,10,4,-3.3,81.4
01:36:30,,50,50,-0.99,50,50,0,85.7,79.1,,10,4,-2,81.4
01:36:40,,50,50,-1.1,50,50,0,85.7,79.1,,10,4,2.5,81.4
01:36:50,,50,50,-1.3,50,50,0,85.6,79.2,,10,4,-2,81.4
01:37:00,,50,50,-0.93,50,50,0,85.6,79.3,,10,4,-3.3,81.4
01:37:10,,50,50,-1.23,50,50,0,85.6,79.3,,10,4,5.6,81.4
01:37:20,,50,50,-1.22,50,50,0,85.5,79.4,,10,4,2.8,81.4
01:37:30,,50,50,-0.9,50,50,0,85.5,79.5,,10,4,-1.7,81.4
01:37:40,,50,50,-1.25,50,50,0,85.5,79.7,,10,4,1.5,81.4
01:37:50,,50,50,-1.03,50,50,0,85.5,79.9,,10,4,1.7,81.3
01:38:00,,50,50,-1.05,50,50,0,85.5,80.1,,10,4,-0.7,81.3
01:38:10,,50,50,-1.48,50,50,0,85.5,80.3,,10,4,-3.3,81.3
01:38:20,,50,50,-0.99,50,50,0,85.5,80.4,,10,4,3.5,81.4
01:38:30,,50,50,-1.15,50,50,0,85.5,80.5,,10,4,3,81.4
01:38:40,,50,50,-1.22,50,50,0,85.5,80.6,,10,4,-3.5,81.4
01:38:50,,50,50,-0.78,50,50,0,85.6,80.7,,10,4,1.7,81.4
01:39:00,,50,50,-1.37,50,50,0,85.5,80.8,,10,4,5.3,81.4
01:39:10,,50,50,-1.21,50,50,0,85.6,80.8,,10,4,-2.8,81.4
01:39:20,,50,50,-0.87,50,50,0,85.5,80.9,,10,4,-3.3,81.3
01:39:30,,50,50,-1.31,50,50,0,85.5,81,,10,4,5.1,81.4
01:39:40,,50,50,-1,50,50,0,85.5,81,,10,4,1.7,81.4
01:39:50,,50,50,-1.09,50,50,0,85.5,81.1,,10,4,-3.3,81.4
01:40:00,,50,50,-1.38,50,50,0,85.5,81.2,,10,4,-3.3,81.4
01:40:10,,50,50,-0.89,50,50,0,85.5,81.2,,10,4,4,81.4
01:40:20,,50,50,-1.36,50,50,0,85.5,81.2,,10,4,2.2,81.4
01:40:30,,50,50,-1.25,50,50,0,85.5,81.2,,10,4,-3.3,81.4
01:40:40,StepFinished Stirrer 2 - Hold Frequency at 50rpm:StepStarted Stirrer 2 - Hold Frequency at 200rpm,50,50,-0.78,50,50,0,85.4,81.3,,10,4,1.5,81.4
01:40:50,,50,50,-1.05,194,200,0,85.4,81.4,,10,4,2.8,81.4
01:41:00,,50,50,-1.01,200,200,0,85.4,81.5,,10,4,-3.3,81.4
01:41:10,,50,50,-1.1,200,200,0,85.3,81.7,,10,4,-2.8,81.4
01:41:20,StepFinished Stirrer 2 - Hold Frequency at 200rpm:StepStarted Stirrer 2 - Hold Frequency at 50rpm,50,50,-1.35,200,200,0,85.2,81.7,,10,4,5.8,81.4
01:41:30,,50,50,-1.08,50,50,0,85.2,81.7,,10,4,-0.7,81.4
01:41:40,,50,50,-1.23,50,50,0,85,81.7,,10,4,-3,81.4
01:41:50,,50,50,-1.25,50,50,0,84.9,81.7,,10,4,2.2,81.4
01:42:00,,50,50,-0.82,50,50,0,84.8,81.8,,10,4,4.5,81.4
01:42:10,,50,50,-1.31,50,50,0,84.7,81.9,,10,4,-2.5,81.4
01:42:20,,50,50,-1.09,50,50,0,84.6,82.1,,10,4,-3.5,81.3
01:42:30,,50,50,-0.85,50,50,0,84.5,82.3,,10,4,6.6,81.3
01:42:40,,50,50,-1.41,50,50,0,84.5,82.4,,10,4,1.7,81.4
01:42:50,,50,50,-0.99,50,50,0,84.6,82.6,,10,4,-3.5,81.4
01:43:00,,50,50,-0.99,50,50,0,84.6,82.7,,10,4,-0.2,81.4
01:43:10,,50,50,-1.24,50,50,0,84.7,82.9,,10,4,4.3,81.4
01:43:20,,50,50,-0.86,50,50,0,84.7,82.9,,10,4,-3,81.4
01:43:30,,50,50,-1.27,50,50,0,84.8,83.1,,10,4,-3.3,81.4
